game_date,sport_key,home_team,away_team,source,commence_time,home_ml,away_ml,draw_ml,home_price_decimal,away_price_decimal,draw_price_decimal,home_spread,away_spread,home_spread_ml,away_spread_ml,home_spread_price_decimal,away_spread_price_decimal,total_line,over_ml,under_ml,over_price_decimal,under_price_decimal,home_score,away_score,result,season
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,atg,2026-08-23 00:40:00+00,-162,132,,1.6173,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,atg_open,2026-08-23 00:40:00+00,-175,140,,1.5714,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,bet365,2026-08-23 00:40:00+00,,,,,,,-1.5,1.5,135,-160,2.35,1.625,8,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,betmgm,2026-08-23 00:40:00+00,,,,,,,-2.5,2.5,210,-285,3.1,1.3509,8,-115,-105,1.8696,1.9524,,,,2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,betrivers,2026-08-23 00:40:00+00,,,,,,,-1.5,1.5,138,-167,2.38,1.5988,8,-107,-112,1.9346,1.8929,,,,2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,betrivers_ca,2026-08-23 00:40:00+00,-159,135,,1.6289,2.35,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,betrivers_ca_open,2026-08-23 00:40:00+00,-167,143,,1.5988,2.43,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,caesars,2026-08-23 00:40:00+00,,,,,,,-1.5,1.5,135,-160,2.35,1.625,11.5,110,-143,2.1,1.6993,,,,2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,draftkings,2026-08-23 00:40:00+00,,,,,,,-1.5,1.5,135,-163,2.35,1.6135,8,-108,-112,1.9259,1.8929,,,,2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,fanatics,2026-08-23 00:40:00+00,,,,,,,-1.5,1.5,145,-180,2.45,1.5556,8,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,fanduel,2026-08-23 00:40:00+00,,,,,,,-1.5,1.5,136,-164,2.36,1.6098,8,-100,-122,2,1.8197,,,,2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,hardrock,2026-08-23 00:40:00+00,,,,,,,-1.5,1.5,150,-160,2.5,1.625,12.5,350,-525,4.5,1.1905,,,,2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,maverick_games,2026-08-23 00:40:00+00,-175,128,,1.5714,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,maverick_games_open,2026-08-23 00:40:00+00,-175,128,,1.5714,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,mybookie,2026-08-23 00:40:00+00,280,-455,,3.8,1.2198,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,mybookie_open,2026-08-23 00:40:00+00,100,-143,,2,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,paf,2026-08-23 00:40:00+00,-162,132,,1.6173,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,paf_open,2026-08-23 00:40:00+00,-175,140,,1.5714,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,parx,2026-08-23 00:40:00+00,,,,,,,-1.5,1.5,138,-167,2.38,1.5988,8,-108,-113,1.9259,1.885,,,,2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,pinnacle,2026-08-23 00:40:00+00,-2041,945,,1.049,10.45,,-1.5,1.5,133,-151,2.33,1.6623,11.5,-141,110,1.7092,2.1,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,pinnacle_open,2026-08-23 00:40:00+00,189,-236,,2.89,1.4237,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,pmu,2026-08-23 00:40:00+00,-186,120,,1.5376,2.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,pmu_open,2026-08-23 00:40:00+00,-195,128,,1.5128,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,rushbet,2026-08-23 00:40:00+00,-162,132,,1.6173,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,rushbet_open,2026-08-23 00:40:00+00,-175,140,,1.5714,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,tenbet,2026-08-23 00:40:00+00,,,,,,,,,,,,,10,-264,,1.3788,,,,,2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet,2026-08-23 00:40:00+00,-165,132,,1.6061,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_au,2026-08-23 00:40:00+00,-162,132,,1.6173,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_au_open,2026-08-23 00:40:00+00,-175,140,,1.5714,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_be,2026-08-23 00:40:00+00,-162,132,,1.6173,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_be_open,2026-08-23 00:40:00+00,-175,140,,1.5714,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_de,2026-08-23 00:40:00+00,-162,132,,1.6173,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_de_open,2026-08-23 00:40:00+00,-175,140,,1.5714,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_dk,2026-08-23 00:40:00+00,-162,132,,1.6173,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_dk_open,2026-08-23 00:40:00+00,-175,140,,1.5714,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ee,2026-08-23 00:40:00+00,-165,132,,1.6061,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ee_open,2026-08-23 00:40:00+00,-175,138,,1.5714,2.38,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_fi,2026-08-23 00:40:00+00,-159,135,,1.6289,2.35,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_fi_open,2026-08-23 00:40:00+00,-167,140,,1.5988,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_fr,2026-08-23 00:40:00+00,-162,132,,1.6173,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_fr_open,2026-08-23 00:40:00+00,-175,140,,1.5714,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ie,2026-08-23 00:40:00+00,-165,132,,1.6061,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ie_open,2026-08-23 00:40:00+00,-175,138,,1.5714,2.38,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_it,2026-08-23 00:40:00+00,-165,132,,1.6061,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_it_open,2026-08-23 00:40:00+00,-175,138,,1.5714,2.38,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_nl,2026-08-23 00:40:00+00,-159,135,,1.6289,2.35,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_nl_open,2026-08-23 00:40:00+00,-167,140,,1.5988,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_no,2026-08-23 00:40:00+00,-162,132,,1.6173,2.32,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_no_open,2026-08-23 00:40:00+00,-175,140,,1.5714,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_open,2026-08-23 00:40:00+00,-175,138,,1.5714,2.38,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ro,2026-08-23 00:40:00+00,-159,135,,1.6289,2.35,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ro_open,2026-08-23 00:40:00+00,-167,140,,1.5988,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_se,2026-08-23 00:40:00+00,-159,135,,1.6289,2.35,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_se_open,2026-08-23 00:40:00+00,-167,140,,1.5988,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,atg,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,atg_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,betrivers_ca,2026-08-23 00:41:00+00,,7500,,,76,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,betrivers_ca_open,2026-08-23 00:41:00+00,320,-530,,4.2,1.1887,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,fanduel,2026-08-23 00:41:00+00,-50000,10000,,1.002,101,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,fanduel_open,2026-08-23 00:41:00+00,320,-390,,4.2,1.2564,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,paf,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,paf_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,pmu,2026-08-23 00:41:00+00,,7000,,,71,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,pmu_open,2026-08-23 00:41:00+00,300,-625,,4,1.16,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,rushbet,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,rushbet_open,2026-08-23 00:41:00+00,300,-625,,4,1.16,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_au,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_au_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_be,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_be_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_de,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_de_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_dk,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_dk_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ee,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ee_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_fi,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_fi_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_fr,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_fr_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ie,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ie_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_it,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_it_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_nl,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_nl_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_no,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_no_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ro,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_ro_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_se,2026-08-23 00:41:00+00,,8000,,,81,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,unibet_se_open,2026-08-23 00:41:00+00,350,-500,,4.5,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Seattle Mariners,Chicago Cubs,betmgm,2026-08-23 01:40:00+00,,,,,,,-1.5,1.5,170,-225,2.7,1.4444,7.5,-118,-102,1.8475,1.9804,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,atg,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,atg_open,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,bet365,2026-08-23 17:35:00+00,,,,,,,1.5,-1.5,-190,160,1.5263,2.6,8.5,-120,100,1.8333,2,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,betmgm,2026-08-23 17:35:00+00,,,,,,,1.5,-1.5,-170,140,1.5882,2.4,8.5,-118,-102,1.8475,1.9804,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,betrivers,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,155,-195,2.55,1.5128,9,-114,-125,1.8772,1.8,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,betrivers_ca,2026-08-23 17:35:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,betrivers_ca_open,2026-08-23 17:35:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,caesars,2026-08-23 17:35:00+00,,,,,,,1.5,-1.5,-170,143,1.5882,2.43,8.5,-120,100,1.8333,2,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,draftkings,2026-08-23 17:35:00+00,,,,,,,1.5,-1.5,-186,153,1.5376,2.53,8.5,-122,102,1.8197,2.02,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,fanatics,2026-08-23 17:35:00+00,,,,,,,1.5,-1.5,-190,155,1.5263,2.55,8.5,-120,100,1.8333,2,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,fanduel,2026-08-23 17:35:00+00,,,,,,,1.5,-1.5,-182,150,1.5495,2.5,8.5,-122,-100,1.8197,2,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,hardrock,2026-08-23 17:35:00+00,,,,,,,1.5,-1.5,-165,155,1.6061,2.55,8.5,-115,105,1.8696,2.05,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,maverick_games,2026-08-23 17:35:00+00,138,-185,,2.38,1.5405,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,maverick_games_open,2026-08-23 17:35:00+00,215,125,,3.15,2.25,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,mybookie,2026-08-23 17:35:00+00,-165,140,,1.6061,2.4,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,mybookie_open,2026-08-23 17:35:00+00,-173,146,,1.578,2.46,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,paf,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,paf_open,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,parx,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,155,-195,2.55,1.5128,9,-114,-125,1.8772,1.8,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,pinnacle,2026-08-23 17:35:00+00,-103,-107,,1.9709,1.9346,,-1,1.5,144,-235,2.44,1.4255,9.5,132,-156,2.32,1.641,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,pinnacle_open,2026-08-23 17:35:00+00,101,-111,,2.01,1.9009,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,pmu,2026-08-23 17:35:00+00,-122,-122,,1.8197,1.8197,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,pmu_open,2026-08-23 17:35:00+00,-122,-122,,1.8197,1.8197,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,rushbet,2026-08-23 17:35:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,rushbet_open,2026-08-23 17:35:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,tenbet,2026-08-23 17:35:00+00,,,,,,,,,,,,,8.5,-120,,1.8333,,,,,2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet,2026-08-23 17:35:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_au,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_au_open,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_be,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_be_open,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_de,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_de_open,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_dk,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_dk_open,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_ee,2026-08-23 17:35:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_ee_open,2026-08-23 17:35:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_fi,2026-08-23 17:35:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_fi_open,2026-08-23 17:35:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_fr,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_fr_open,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_ie,2026-08-23 17:35:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_ie_open,2026-08-23 17:35:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_it,2026-08-23 17:35:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_it_open,2026-08-23 17:35:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_nl,2026-08-23 17:35:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_nl_open,2026-08-23 17:35:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_no,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_no_open,2026-08-23 17:35:00+00,-110,-110,,1.9091,1.9091,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_open,2026-08-23 17:35:00+00,-112,-112,,1.8929,1.8929,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_ro,2026-08-23 17:35:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_ro_open,2026-08-23 17:35:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_se,2026-08-23 17:35:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,unibet_se_open,2026-08-23 17:35:00+00,-109,-109,,1.9174,1.9174,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,atg,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,atg_open,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
